date,city,house_price,attached_price,earnings_state,cpi,house_price_real,attached_price_real,earnings_state_real,annual_earnings_real,annual_earnings_nominal,pti_house_real,pti_attached_real,pti_house_nominal,pti_attached_nominal
2014-09-01,canberra,554000.0,410000.0,1736.0,74.42,747480.0,553190.0,2342.27,121798.04,90272.0,6.137044569846937,4.541862906825102,6.137008153137185,4.541829138603332
2014-12-01,canberra,570000.0,422000.0,1758.0,74.5,768240.0,568770.0,2369.41,123209.31999999999,91416.0,6.235242593660934,4.616290391019121,6.235232344447361,4.616259735713661
2015-03-01,canberra,585000.0,420000.0,1762.0,74.42,789300.0,566680.0,2377.35,123622.2,91624.0,6.384775550022569,4.58396631025819,6.384790011350738,4.583951803021042
2015-06-01,canberra,580000.0,425000.0,1766.0,74.76,779000.0,570820.0,2371.91,123339.31999999999,91832.0,6.315909638548356,4.6280456224341116,6.315881174318321,4.628016377733252
2015-09-01,canberra,587500.0,415000.0,1769.0,74.84,788230.0,556790.0,2373.4,123416.8,91988.0,6.386731790161469,4.511460352237297,6.3867026133843545,4.511458016262991
2015-12-01,canberra,615000.0,419900.0,1772.0,75.03,823030.0,561940.0,2371.41,123313.31999999999,92144.0,6.6742992565604435,4.5570097374719944,6.6743358221913525,4.556997742663657
2016-03-01,canberra,590000.0,425000.0,1776.0,75.13,788530.0,568010.0,2373.59,123426.68000000001,92352.0,6.388651140904057,4.602003391811236,6.388600138600139,4.6019577269577265
2016-06-01,canberra,623000.0,435000.0,1781.0,75.26,831190.0,580370.0,2376.17,123560.84,92612.0,6.726969483211671,4.697038317318011,6.726990022891202,4.697015505550037
2016-09-01,canberra,615800.0,428500.0,1790.0,75.93,814340.0,566650.0,2367.1,123089.2,93080.0,6.615852568706272,4.603572043688642,6.615814353244521,4.603566824237215
2016-12-01,canberra,636000.0,430000.0,1800.0,76.34,836530.0,565580.0,2367.54,123112.08,93600.0,6.7948652967279894,4.59402521669685,6.794871794871795,4.594017094017094
2017-03-01,canberra,654500.0,429900.0,1815.0,76.86,855040.0,561620.0,2371.12,123298.23999999999,94380.0,6.934729968570517,4.554971749799511,6.934731934731935,4.554990464081373
2017-06-01,canberra,670000.0,445000.0,1830.0,76.85,875400.0,581420.0,2391.03,124333.56000000001,95160.0,7.040737834579819,4.67629174295339,7.0407734342160575,4.676334594367381
2017-09-01,canberra,667500.0,434500.0,1841.0,77.53,864490.0,562730.0,2384.3,123983.6,95732.0,6.972615733048564,4.538745446978471,6.97259014749509,4.53871223833201
2017-12-01,canberra,690000.0,445500.0,1852.0,78.06,887560.0,573050.0,2382.26,123877.52000000002,96304.0,7.164818927598808,4.625940202871352,7.164811430470178,4.625976075760093
2018-03-01,canberra,698500.0,436000.0,1855.0,78.66,891640.0,556560.0,2367.92,123131.84,96460.0,7.241343912346311,4.520033161203471,7.241343562098279,4.520008293593199
2018-06-01,canberra,690000.0,431500.0,1858.0,79.01,876890.0,548370.0,2361.24,122784.47999999998,96616.0,7.141700644902354,4.466118193439432,7.141674256851867,4.466133973668957
2018-09-01,canberra,700000.0,445000.0,1858.0,79.45,884670.0,562400.0,2348.17,122104.84,96616.0,7.245167349631678,4.605878030715244,7.2451767823134885,4.605862383042147
2018-12-01,canberra,720000.0,447900.0,1858.0,80.03,903350.0,561960.0,2331.15,121219.8,96616.0,7.452165405321573,4.6358763172353035,7.452181833236731,4.635878115426016
2019-03-01,canberra,690000.0,450000.0,1859.0,80.07,865280.0,564310.0,2331.24,121224.47999999998,96668.0,7.137832226626174,4.655082867750805,7.137832581619564,4.655108205404064
2019-06-01,canberra,715000.0,450000.0,1860.0,80.31,893950.0,562630.0,2325.52,120927.04,96720.0,7.392474007467643,4.652640137391935,7.39247311827957,4.652605459057072
2019-09-01,canberra,676000.0,456900.0,1869.0,80.87,839340.0,567300.0,2320.59,120670.68000000001,97188.0,6.9556250118089995,4.701224854289376,6.955591225254147,4.7011976787257685
2019-12-01,canberra,745000.0,473300.0,1877.0,81.39,919100.0,583910.0,2315.64,120413.28,97604.0,7.632879031282928,4.849215966876743,7.632883898200894,4.849186508749641
2020-03-01,canberra,720500.0,460000.0,1892.0,81.75,884960.0,565000.0,2323.86,120840.72,98384.0,7.323359212027204,4.6755762461527866,7.323345259391771,4.6755570011383965
2020-06-01,canberra,720000.0,460000.0,1907.0,79.8,905950.0,578800.0,2399.52,124775.04,99164.0,7.260666876965137,4.638748262473007,7.260699447380097,4.63878020249284
2020-09-01,canberra,755000.0,488000.0,1922.0,81.67,928240.0,599980.0,2363.02,122877.04,99944.0,7.554218428438706,4.882767358328294,7.5542303690066435,4.882734331225486
2020-12-01,canberra,785000.0,498000.0,1937.0,82.29,957850.0,607660.0,2363.52,122903.04,100724.0,7.793541966089692,4.944222697827491,7.793574520471784,4.944203963305667
2021-03-01,canberra,835000.0,505000.0,1945.0,82.99,1010270.0,611000.0,2353.26,122369.52000000002,101140.0,8.255895749202905,4.993073438549076,8.255882934546174,4.993078900533914
2021-06-01,canberra,905000.0,542000.0,1952.0,83.63,1086580.0,650750.0,2343.66,121870.31999999999,101504.0,8.91587057455827,5.339692223668568,8.915904791929382,5.33969104665826
2021-09-01,canberra,940000.0,530000.0,1988.0,84.74,1113820.0,628010.0,2355.62,122492.23999999999,103376.0,9.09298417597719,5.126937020663513,9.093019656399939,5.126915338182944
2021-12-01,canberra,1040000.0,590000.0,2024.0,85.58,1220220.0,692240.0,2374.74,123486.47999999998,105248.0,9.881405640520324,5.605795873362008,9.881422924901186,5.605807236242019
2022-03-01,canberra,1080000.0,575000.0,2026.0,87.48,1239630.0,659990.0,2325.45,120923.4,105352.0,10.251365740625884,5.457917987750924,10.251347862404131,5.457893537854051
2022-06-01,canberra,1059000.0,600000.0,2028.0,88.9,1196110.0,677680.0,2290.57,119109.64000000001,105456.0,10.042092310916226,5.689547882102573,10.042102867546655,5.689576695493855
2022-09-01,canberra,1000000.0,596000.0,2044.0,90.56,1108770.0,660830.0,2266.32,117848.64000000001,106288.0,9.408424229588054,5.6074469760533505,9.408399819358724,5.607406292337799
2022-12-01,canberra,1000000.0,600000.0,2061.0,91.6,1096180.0,657710.0,2259.22,117479.43999999999,107172.0,9.330824185065916,5.598511535295027,9.33079535699623,5.598477214197739
2023-03-01,canberra,984000.0,610000.0,2062.0,92.91,1063430.0,659240.0,2228.45,115879.4,107224.0,9.177040958099543,5.689018065333442,9.177049914198314,5.689024845183914
2023-06-01,canberra,983000.0,600000.0,2064.0,93.91,1051040.0,641530.0,2206.86,114756.72,107328.0,9.158853616589948,5.590347998792576,9.158840190816935,5.590339892665474
2023-09-01,canberra,985000.0,619000.0,2094.0,94.64,1045050.0,656740.0,2221.67,115526.84,108888.0,9.045949841612565,5.684739580862767,9.045992212181323,5.684740283594151
2023-12-01,canberra,1000000.0,625000.0,2125.0,95.06,1056280.0,660180.0,2244.6,116719.2,110500.0,9.049753596666188,5.6561388357699505,9.049773755656108,5.656108597285068
2024-03-01,canberra,985000.0,597000.0,2147.0,95.94,1030890.0000000001,624820.0,2247.03,116845.56000000001,111644.0,8.822671567494734,5.347400448934473,8.82268639604457,5.347354089785389
2024-06-01,canberra,990000.0,630000.0,2168.0,96.82,1026710.0,653360.0,2248.39,116916.28,112736.0,8.781582855698112,5.5882722235089926,8.781578200397389,5.58827703661652
2024-09-01,canberra,1000000.0,595000.0,2195.0,97.1,1034089.9999999999,615280.0,2269.82,118030.64000000001,114140.0,8.761199634264457,5.2128837054513975,8.761170492377781,5.21289644296478
2024-12-01,canberra,1000000.0,610000.0,2222.0,97.13,1033770.0,630600.0,2297.04,119446.08,115544.0,8.65470009564148,5.279369569934819,8.654711625008655,5.27937409125528
2025-03-01,canberra,975000.0,600000.0,2252.0,98.08,998160.0,614250.0,2305.5,119886.0,117104.0,8.325909614133426,5.123617436564737,8.325932504440498,5.123650771963383
2025-06-01,canberra,1000000.0,600000.0,2282.0,98.36,1020840.0,612510.0,2329.56,121137.12,118664.0,8.42714437985648,5.0563361585614714,8.42715566641947,5.056293399851682
2025-09-01,canberra,1027000.0,612000.0,2292.0,99.86,1032660.0000000001,615370.0,2304.62,119840.23999999999,119184.0,8.616972062138728,5.13491962299141,8.616928446771379,5.13491743858236
2025-12-01,canberra,1042500.0,620000.0,2301.0,100.41,1042500.0,620000.0,2301.0,119652.0,119652.0,8.712767024370676,5.181693578042991,8.712767024370676,5.181693578042991
